Epoch, Time, Latitude(deg), Longitude(deg), Height(m), Sats
1287, 2021/11/14  7:42:47 GPS, 30.52784766, 114.35700282, 5.5110, 21
1288, 2021/11/14  7:42:48 GPS, 30.52784763, 114.35700257, 5.5229, 21
1289, 2021/11/14  7:42:49 GPS, 30.52784752, 114.35700231, 5.5196, 21
1290, 2021/11/14  7:42:50 GPS, 30.52784747, 114.35700223, 5.5327, 21
1291, 2021/11/14  7:42:51 GPS, 30.52784745, 114.35700191, 5.5093, 21
1292, 2021/11/14  7:42:52 GPS, 30.52784750, 114.35700177, 5.4831, 21
1293, 2021/11/14  7:42:53 GPS, 30.52784764, 114.35700174, 5.4574, 21
1294, 2021/11/14  7:42:54 GPS, 30.52784778, 114.35700161, 5.4194, 21
1295, 2021/11/14  7:42:55 GPS, 30.52784785, 114.35700152, 5.4017, 21
1296, 2021/11/14  7:42:56 GPS, 30.52784757, 114.35700133, 5.4566, 21
1297, 2021/11/14  7:42:57 GPS, 30.52784775, 114.35700126, 5.3936, 21
1298, 2021/11/14  7:42:58 GPS, 30.52784776, 114.35700098, 5.3743, 21
1299, 2021/11/14  7:42:59 GPS, 30.52784776, 114.35700081, 5.3782, 21
1300, 2021/11/14  7:43: 0 GPS, 30.52784775, 114.35700067, 5.3936, 21
1301, 2021/11/14  7:43: 1 GPS, 30.52784778, 114.35700074, 5.3944, 21
1302, 2021/11/14  7:43: 2 GPS, 30.52784783, 114.35700074, 5.3536, 21
1303, 2021/11/14  7:43: 3 GPS, 30.52784794, 114.35700085, 5.3237, 21
1304, 2021/11/14  7:43: 4 GPS, 30.52784793, 114.35700080, 5.3240, 21
1305, 2021/11/14  7:43: 5 GPS, 30.52784792, 114.35700095, 5.3372, 21
1306, 2021/11/14  7:43: 6 GPS, 30.52784780, 114.35700103, 5.3765, 21
1307, 2021/11/14  7:43: 7 GPS, 30.52784769, 114.35700104, 5.4028, 21
1308, 2021/11/14  7:43: 8 GPS, 30.52784762, 114.35700115, 5.3992, 21
1309, 2021/11/14  7:43: 9 GPS, 30.52784770, 114.35700118, 5.3302, 21
1310, 2021/11/14  7:43:10 GPS, 30.52784765, 114.35700146, 5.3153, 21
1311, 2021/11/14  7:43:11 GPS, 30.52784751, 114.35700142, 5.3378, 21
1312, 2021/11/14  7:43:12 GPS, 30.52784752, 114.35700173, 5.3543, 21
1313, 2021/11/14  7:43:13 GPS, 30.52784768, 114.35700186, 5.3068, 21
1314, 2021/11/14  7:43:14 GPS, 30.52784769, 114.35700193, 5.3235, 21
1315, 2021/11/14  7:43:15 GPS, 30.52784787, 114.35700212, 5.2794, 21
1316, 2021/11/14  7:43:16 GPS, 30.52784781, 114.35700231, 5.2509, 21
1317, 2021/11/14  7:43:17 GPS, 30.52784774, 114.35700240, 5.3136, 21
1318, 2021/11/14  7:43:18 GPS, 30.52784765, 114.35700248, 5.3733, 21
1319, 2021/11/14  7:43:19 GPS, 30.52784770, 114.35700241, 5.3384, 21
1320, 2021/11/14  7:43:20 GPS, 30.52784770, 114.35700246, 5.3378, 21
1321, 2021/11/14  7:43:21 GPS, 30.52784771, 114.35700275, 5.3083, 21
1322, 2021/11/14  7:43:22 GPS, 30.52784775, 114.35700270, 5.3163, 21
1323, 2021/11/14  7:43:23 GPS, 30.52784783, 114.35700260, 5.2920, 21
1324, 2021/11/14  7:43:24 GPS, 30.52784781, 114.35700270, 5.2973, 21
1325, 2021/11/14  7:43:25 GPS, 30.52784779, 114.35700279, 5.3129, 21
1326, 2021/11/14  7:43:26 GPS, 30.52784774, 114.35700276, 5.3246, 21
1327, 2021/11/14  7:43:27 GPS, 30.52784785, 114.35700264, 5.3339, 21
1328, 2021/11/14  7:43:28 GPS, 30.52784793, 114.35700275, 5.3411, 21
1329, 2021/11/14  7:43:29 GPS, 30.52784805, 114.35700285, 5.3508, 21
1330, 2021/11/14  7:43:30 GPS, 30.52784803, 114.35700279, 5.3624, 21
1331, 2021/11/14  7:43:31 GPS, 30.52784806, 114.35700282, 5.3898, 21
1332, 2021/11/14  7:43:32 GPS, 30.52784798, 114.35700287, 5.4567, 21
1333, 2021/11/14  7:43:33 GPS, 30.52784797, 114.35700274, 5.4496, 21
1334, 2021/11/14  7:43:34 GPS, 30.52784809, 114.35700271, 5.4654, 21
1335, 2021/11/14  7:43:35 GPS, 30.52784827, 114.35700288, 5.4484, 21
1336, 2021/11/14  7:43:36 GPS, 30.52784831, 114.35700279, 5.4368, 21
1337, 2021/11/14  7:43:37 GPS, 30.52784831, 114.35700283, 5.4367, 21
1338, 2021/11/14  7:43:38 GPS, 30.52784846, 114.35700297, 5.4231, 21
1339, 2021/11/14  7:43:39 GPS, 30.52784848, 114.35700303, 5.4121, 21
1340, 2021/11/14  7:43:40 GPS, 30.52784853, 114.35700321, 5.4231, 21
1341, 2021/11/14  7:43:41 GPS, 30.52784853, 114.35700318, 5.3985, 21
1342, 2021/11/14  7:43:42 GPS, 30.52784864, 114.35700335, 5.4139, 21
1343, 2021/11/14  7:43:43 GPS, 30.52784868, 114.35700335, 5.4168, 21
1344, 2021/11/14  7:43:44 GPS, 30.52784876, 114.35700351, 5.4213, 21
1345, 2021/11/14  7:43:45 GPS, 30.52784878, 114.35700343, 5.4313, 21
1346, 2021/11/14  7:43:46 GPS, 30.52784871, 114.35700336, 5.4396, 21
1347, 2021/11/14  7:43:47 GPS, 30.52784868, 114.35700328, 5.4462, 21
1348, 2021/11/14  7:43:48 GPS, 30.52784858, 114.35700352, 5.5181, 21
1349, 2021/11/14  7:43:49 GPS, 30.52784850, 114.35700362, 5.5653, 21
1350, 2021/11/14  7:43:50 GPS, 30.52784842, 114.35700375, 5.6153, 21
1351, 2021/11/14  7:43:51 GPS, 30.52784836, 114.35700383, 5.6488, 21
1352, 2021/11/14  7:43:52 GPS, 30.52784825, 114.35700374, 5.6965, 21
1353, 2021/11/14  7:43:53 GPS, 30.52784822, 114.35700379, 5.7224, 21
1354, 2021/11/14  7:43:54 GPS, 30.52784837, 114.35700397, 5.7355, 21
1355, 2021/11/14  7:43:55 GPS, 30.52784826, 114.35700411, 5.8000, 21
1356, 2021/11/14  7:43:56 GPS, 30.52784835, 114.35700401, 5.8209, 21
1357, 2021/11/14  7:43:57 GPS, 30.52784829, 114.35700423, 5.8611, 21
1358, 2021/11/14  7:43:58 GPS, 30.52784820, 114.35700449, 5.8983, 21
1359, 2021/11/14  7:43:59 GPS, 30.52784820, 114.35700470, 5.9444, 21
1360, 2021/11/14  7:44: 0 GPS, 30.52784806, 114.35700490, 5.9978, 21
1361, 2021/11/14  7:44: 1 GPS, 30.52784806, 114.35700479, 6.0281, 21
1362, 2021/11/14  7:44: 2 GPS, 30.52784803, 114.35700492, 6.0311, 21
1363, 2021/11/14  7:44: 3 GPS, 30.52784791, 114.35700493, 6.0418, 21
1364, 2021/11/14  7:44: 4 GPS, 30.52784421, 114.35700271, 7.2356, 20
1365, 2021/11/14  7:44: 5 GPS, 30.52784408, 114.35700281, 7.2864, 20
1366, 2021/11/14  7:44: 6 GPS, 30.52784400, 114.35700267, 7.3151, 20
1367, 2021/11/14  7:44: 7 GPS, 30.52784402, 114.35700275, 7.3086, 20
1368, 2021/11/14  7:44: 8 GPS, 30.52784405, 114.35700281, 7.2829, 20
1369, 2021/11/14  7:44: 9 GPS, 30.52784407, 114.35700293, 7.2707, 20
1370, 2021/11/14  7:44:10 GPS, 30.52784399, 114.35700324, 7.2750, 20
1371, 2021/11/14  7:44:11 GPS, 30.52784403, 114.35700328, 7.2808, 20
1372, 2021/11/14  7:44:12 GPS, 30.52784393, 114.35700329, 7.3024, 20
1373, 2021/11/14  7:44:13 GPS, 30.52784388, 114.35700354, 7.3410, 20
1374, 2021/11/14  7:44:14 GPS, 30.52784402, 114.35700360, 7.3238, 20
1375, 2021/11/14  7:44:15 GPS, 30.52784413, 114.35700375, 7.3057, 20
1376, 2021/11/14  7:44:16 GPS, 30.52784419, 114.35700380, 7.3013, 20
1377, 2021/11/14  7:44:17 GPS, 30.52784430, 114.35700369, 7.2831, 20
1378, 2021/11/14  7:44:18 GPS, 30.52784438, 114.35700379, 7.2878, 20
1379, 2021/11/14  7:44:19 GPS, 30.52784448, 114.35700402, 7.2768, 20
1380, 2021/11/14  7:44:20 GPS, 30.52784461, 114.35700416, 7.2500, 20
1381, 2021/11/14  7:44:21 GPS, 30.52784468, 114.35700413, 7.2308, 20
1382, 2021/11/14  7:44:22 GPS, 30.52784465, 114.35700413, 7.2563, 20
1383, 2021/11/14  7:44:23 GPS, 30.52784468, 114.35700405, 7.2662, 20
1384, 2021/11/14  7:44:24 GPS, 30.52784477, 114.35700409, 7.2659, 20
1385, 2021/11/14  7:44:25 GPS, 30.52784470, 114.35700405, 7.2855, 20
1386, 2021/11/14  7:44:26 GPS, 30.52784478, 114.35700400, 7.3199, 20
1387, 2021/11/14  7:44:27 GPS, 30.52784492, 114.35700412, 7.3024, 20
1388, 2021/11/14  7:44:28 GPS, 30.52784496, 114.35700416, 7.3045, 20
1389, 2021/11/14  7:44:29 GPS, 30.52784511, 114.35700411, 7.2940, 20
1390, 2021/11/14  7:44:30 GPS, 30.52784523, 114.35700409, 7.2853, 20
1391, 2021/11/14  7:44:31 GPS, 30.52784536, 114.35700398, 7.2368, 20
1392, 2021/11/14  7:44:32 GPS, 30.52784541, 114.35700410, 7.2326, 20
1393, 2021/11/14  7:44:33 GPS, 30.52784537, 114.35700403, 7.2611, 20
